productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extUPC
89509,Staraptor,Staraptor,https://tcgplayer-cdn.tcgplayer.com/product/89509_200w.jpg,3,1369,https://cpt.tcgcsv.com/cQK,2023-11-07T21:00:39.597,1,27/100,Rare,Colorless,120.0,Stage 2,"<strong>Poké-BODY — Protect Wing</strong>
<br>
As long as Staraptor is your Active Pokémon, any damage done by attacks from your opponent's Stage 2 Evolved Pokémon is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[1] Strong Breeze
<br>
Flip a coin. If heads, put 1 of your opponent's Benched Pokémon and all cards attached to it on top of your opponent's deck. Your opponent shuffles his or her deck afterward.",L+30,F-20,,0.21,0.77,4.0,1.17,,Normal,"[3] Clutch (60)
<br>
The Defending Pokémon can't retreat during your opponent's next turn.",,
89516,Staravia,Staravia,https://tcgplayer-cdn.tcgplayer.com/product/89516_200w.jpg,3,1369,https://cpt.tcgcsv.com/lQK,2023-11-07T21:06:04.337,1,52/100,Uncommon,Colorless,70.0,Stage 1,,[2] Wing Attack (30),L+20,F-20,,0.15,0.26,5.22,0.31,,Normal,"[3] Shot Air (20)
<br>
Does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89524,Starly,Starly,https://tcgplayer-cdn.tcgplayer.com/product/89524_200w.jpg,3,1369,https://cpt.tcgcsv.com/vQK,2023-11-07T21:12:10.237,1,75/100,Common,Colorless,50.0,Basic,,"[1] Sand Attack
<br>
If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",L+10,F-20,1.0,0.09,0.24,5.0,0.21,,Normal,"[1] Double Stab (10x)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads.",,
89562,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89562_200w.jpg,3,1369,https://cpt.tcgcsv.com/gRK,2023-11-07T21:00:48.347,1,28/100,Rare,Metal,130.0,Stage 1,,"[1] Outbreak Power
<br>
Choose a number of your opponent's Pokémon up to the amount of Energy attached to Steelix. This attack does 20 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R+30,P-20,4.0,1.28,3.09,8.97,3.0,,Normal,"[2MM] Iron Tail (100x)
<br>
Flip a coin until you get heads. This attack does 100 damage times the number of heads.",,
89586,Stunky,Stunky,https://tcgplayer-cdn.tcgplayer.com/product/89586_200w.jpg,3,1369,https://cpt.tcgcsv.com/LRK,2023-11-07T21:12:19.46,1,76/100,Common,Darkness,60.0,Basic,,"[D] Gnaw and Run (10)
<br>
Switch Stunky with 1 of your Benched Pokémon.",F+10,P-20,1.0,0.15,0.38,5.0,0.52,,Normal,"[2] Double Scratch (20x)
<br>
Flip 2 coins. This attack does 20 damage times the number of heads.",,
89704,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89704_200w.jpg,3,1369,https://cpt.tcgcsv.com/6VK,2023-11-07T21:12:28.543,1,77/100,Common,Fighting,50.0,Basic,,"[W] Freezing Breath
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, the Defending Pokémon is now Asleep.",G+10,L-20,1.0,0.1,0.34,1.49,0.45,0.23,Normal,"[F] Take Down (20)
<br>
Flip a coin. If tails, Swinub does 10 damage to itself.",,
89717,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89717_200w.jpg,3,1369,https://cpt.tcgcsv.com/mVK,2025-11-12T00:07:44.717,1,93/100,Common,Trainer,,,Switch 1 of your Active Pokémon with 1 of your Benched Pokémon,,,,,0.04,0.3,5.0,0.43,0.52,Normal,,,
89745,Tangela,Tangela,https://tcgplayer-cdn.tcgplayer.com/product/89745_200w.jpg,3,1369,https://cpt.tcgcsv.com/WVK,2023-11-07T21:12:37.16,1,78/100,Common,Grass,70.0,Basic,,"[1] Ingrain
<br>
Flip a coin. If tails, this attack does nothing. If heads, search your deck for a Grass Energy card and attach it to Tangela. Shuffle your deck afterward. If you do, prevent all effects of an attack, including damage, done to Tangela during your opponent's next turn.",R+10,W-20,1.0,0.09,0.27,4.99,0.3,,Normal,"[1G] Tickle (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
89752,Tangrowth,Tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/89752_200w.jpg,3,1369,https://cpt.tcgcsv.com/3WK,2023-11-07T21:00:57.93,1,29/100,Rare,Grass,110.0,Stage 1,"<strong>Poké-BODY — Green Renewal</strong>
<br>
Remove 1 damage counter from Tangrowth between turns.","[1G] Green Acid (20)
<br>
Flip 2 coins. If the first coin is heads, the Defending Pokémon is now Confused. If the second coin is heads, the Defending Pokémon Is now Poisoned.",R+30,W-20,3.0,0.45,0.76,1.98,0.89,,Normal,"[2GG] Reaching Vine (60)
<br>
Does 20 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89985,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/89985_200w.jpg,3,1369,https://cpt.tcgcsv.com/K_K,2023-11-07T20:57:37.553,1,11/100,Holo Rare,Fighting,140.0,Stage 2,"<strong>Poké-POWER — Sunshine Song</strong>
<br>
Once during your turn <em>(before your attack)</em>, when you play Torterra from your hand to evolve 1 of your Pokémon, you may choose as many of your Grass Pokémon in play as you like. For each Grass Pokémon you choose, search your deck for an Evolution card that evolves from that Pokémon and evolve it. Shuffle your deck afterward.","[2] Crash Impact (60)
<br>
Torterra does 20 damage to itself. Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon, if any.",W+30,L-20,4.0,5.99,10.8,19.99,11.64,,Holofoil,"[2GG] Land Shake (80)
<br>
During your opponent's turn, when your opponent puts a Basic Pokémon from his or her hand onto his or her Bench, put 2 damage counters on that Pokémon.",,
90040,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/90040_200w.jpg,3,1369,https://cpt.tcgcsv.com/Q0L,2023-11-07T21:12:45.033,1,79/100,Common,Grass,50.0,Basic,,"[1] Call for Friends
<br>
Search your deck for a Basic Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",R+10,W-20,1.0,0.11,0.35,2.39,0.42,,Normal,"[G] Poison Breath
<br>
Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,
90120,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/90120_200w.jpg,3,1369,https://cpt.tcgcsv.com/q3L,2023-11-07T21:01:08.103,1,30/100,Rare,Darkness,140.0,Stage 2,"<strong>Poké-BODY — Darkness Drive</strong>
<br>
After your opponent's Pokémon uses a Poké-Power, you may search your discard pile for a basic Darkness Energy card and attach it to Tyranitar.","[2] Grind (20x)
<br>
Does 20 damage times the amount of Energy attached to Tyranitar.",F+30,P-20,4.0,3.06,4.67,19.98,6.8,,Normal,"[DDDDD] Spinning Tail
<br>
This attack does 30 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
90328,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90328_200w.jpg,3,1369,https://cpt.tcgcsv.com/B8L,2023-11-07T21:01:18.133,1,31/100,Rare,Grass,100.0,Stage 1,"<strong>Poké-BODY — Green Dignity</strong>
<br>
As long as you have more Prize cards left than your opponent, Vespiquen's attacks do 10 more damage for each Grass Pokémon on your Bench to the Active Pokémon <em>(before applying Weakness and Resistance)</em>.","[G] Bee Drain (20)
<br>
After your attack, remove from Vespiquen the number of damage counters equal to the damage you did to the Defending Pokémon.",R+20,F-20,1.0,0.4,0.67,2.25,0.8,,Normal,"[1G] Bee Powder (50)
<br>
Flip 2 coins. If both of them are heads, the Defending Pokémon is now Burned, Paralyzed, and Poisoned.",,
90419,Voltorb (80),Voltorb 80,https://tcgplayer-cdn.tcgplayer.com/product/90419_200w.jpg,3,1369,https://cpt.tcgcsv.com/pbL,2023-11-07T21:13:01.027,1,80/100,Common,Lightning,60.0,Basic,,"[0] Screech
<br>
If an attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, that attack does 20 more damage to that Pokémon until the end of your next turn.",F+10,M-20,1.0,0.1,0.25,1.0,0.25,0.29,Normal,"[1] Double Spin (10x)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads.",,
90420,Voltorb (81),Voltorb 81,https://tcgplayer-cdn.tcgplayer.com/product/90420_200w.jpg,3,1369,https://cpt.tcgcsv.com/qbL,2023-11-07T21:13:11.027,1,81/100,Common,Lightning,60.0,Basic,,"[1] Outlet
<br>
Search your deck for a Lightning Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",F+10,M-20,1.0,0.15,0.3,1.0,0.3,0.2,Normal,"[L] Bouncing Ball (20)
<br>
Flip a coin. If tails, Voltorb does 10 damage to itself.",,
90421,Voltorb (Shiny),Voltorb Shiny,https://tcgplayer-cdn.tcgplayer.com/product/90421_200w.jpg,3,1369,https://cpt.tcgcsv.com/rbL,2022-12-26T20:56:22.517,1,SH3,Shiny Holo Rare,Lightning,60.0,Basic,,"[1] Fastball
<br>
Choose 1 of your opponent's Pokémon. Flip a coin. If heads, this attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+10,M-20,1.0,28.45,31.15,44.4,35.98,,Reverse Holofoil,"[L] Charge Beam (10)
<br>
Search your discard pile for a Lightning Energy card and attach it to Voltorb.","[1L] Thundershock (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",
90475,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/90475_200w.jpg,3,1369,https://cpt.tcgcsv.com/wcL,2023-11-07T21:15:52.81,1,95/100,Uncommon,Special Energy,,,"Warp Energy provides Colorless Energy. When you attach this card from your hand to your Active Pokémon, switch that Pokémon with 1 of your Benched Pokémon.",,,,,0.75,1.2,3.99,1.34,,Normal,,,
98588,Stormfront Booster Box,Stormfront Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98588_200w.jpg,3,1369,https://cpt.tcgcsv.com/NrP,2015-05-06T15:04:43.363,1,,,,,,,,,,,,,,,,,,,
98589,Stormfront Booster Pack,Stormfront Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98589_200w.jpg,3,1369,https://cpt.tcgcsv.com/PrP,2017-07-22T17:04:42.67,1,,,,,,,,,,,474.96,487.48,500.0,350.4,,Normal,,,
42346,Alakazam,Alakazam,https://tcgplayer-cdn.tcgplayer.com/product/42346_200w.jpg,3,604,https://cpt.tcgcsv.com/XXl,2025-11-28T22:41:07.22,1,001/102,Holo Rare,Psychic,80.0,Stage 2,"<strong>Pokémon Power: Damage Swap</strong> As often as you like during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Pokémon to another as long as you don't Knock Out that Pokémon. This power can't be used if Alakazam is Asleep, Confused, or Paralyzed.","[PPP] Confuse Ray (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,3.0,36.99,55.24,102.99,58.26,,Holofoil,,,
42347,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/42347_200w.jpg,3,604,https://cpt.tcgcsv.com/ZXl,2026-01-12T15:50:24.067,1,010/102,Holo Rare,Psychic,60.0,Basic,,"[1P] Psychic (10+)
<br>Does 10 damage plus 10 more damage for each Energy card attached to the Defending Pokémon.",P,,3.0,27.98,49.4,100.0,51.93,,Holofoil,"[PP] Barrier
<br>Discard 1 Psychic Energy card attached to Mewtwo in order to use this attack. During your opponent's next turn, prevent all effects of attacks, including damage, done to Mewtwo.",,
42348,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/42348_200w.jpg,3,604,https://cpt.tcgcsv.com/-Xl,2025-11-29T03:26:56.117,1,100/102,Common,Basic Energy,,,,,,,,0.09,0.35,19.99,0.46,0.27,Normal,,,
42349,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/42349_200w.jpg,3,604,https://cpt.tcgcsv.com/_Xl,2025-12-30T04:53:49.61,1,101/102,Common,Basic Energy,,,,,,,,0.1,0.35,9.99,0.5,0.49,Normal,,,
42350,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/42350_200w.jpg,3,604,https://cpt.tcgcsv.com/0Zl,2026-01-29T16:08:30.57,1,102/102,Common,Basic Energy,,,,,,,,0.09,0.3,19.98,0.37,0.2,Normal,,,
42351,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/42351_200w.jpg,3,604,https://cpt.tcgcsv.com/2Zl,2023-06-27T14:35:51.31,1,011/102,Holo Rare,Grass,90.0,Stage 2,,"[2G] Thrash (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage and Nidoking does 10 damage to itself.",P,,3.0,16.65,27.05,42.99,33.87,,Holofoil,"[GGG] Toxic (20)
<br>The Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",,
42352,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/42352_200w.jpg,3,604,https://cpt.tcgcsv.com/3Zl,2026-01-14T19:07:01.18,1,012/102,Holo Rare,Fire,80.0,Stage 1,,"[2] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with the Defending Pokémon.",W,,1.0,11.0,19.98,49.99,29.58,,Holofoil,"[RRRR] Fire Blast (80)
<br>Discard 1 Fire Energy card attached to Ninetales in order to use this attack.",,
42353,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/42353_200w.jpg,3,604,https://cpt.tcgcsv.com/5Zl,2022-11-29T13:25:56.57,1,013/102,Holo Rare,Water,90.0,Stage 2,,"[1WW] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Poliwrath but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",G,,3.0,12.44,22.64,39.99,22.65,,Holofoil,"[2WW] Whirlpool (40)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",,
42354,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/42354_200w.jpg,3,604,https://cpt.tcgcsv.com/6Zl,2023-10-26T15:09:49.523,1,014/102,Holo Rare,Lightning,80.0,Stage 1,,"[2L] Agility (20)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Raichu.",F,,1.0,39.75,53.6,79.99,51.99,,Holofoil,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Raichu does 30 damage to itself.",,
42355,Venusaur,Venusaur,https://tcgplayer-cdn.tcgplayer.com/product/42355_200w.jpg,3,604,https://cpt.tcgcsv.com/7Zl,2025-10-23T19:20:40.967,1,015/102,Holo Rare,Grass,100.0,Stage 2,"<strong>Pokémon Power: Energy Trans</strong> As often as you like during your turn <em>(before your attack)</em>, you may take 1 Grass Energy card attached to 1 of your Pokémon and attach it to a different one. This power can't be used if Venusaur is Asleep, Confused, or Paralyzed.",[GGGG] Solarbeam (60),R,,2.0,95.97,139.02,999.98,132.65,,Holofoil,,,
42356,Zapdos,Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/42356_200w.jpg,3,604,https://cpt.tcgcsv.com/8Zl,2023-08-16T19:05:30.577,1,016/102,Holo Rare,Lightning,90.0,Basic,,"[1LLL] Thunder (60)
<br>Flip a coin. If tails, Zapdos does 30 damage to itself.",,F-30,3.0,25.95,48.2,120.0,49.4,,Holofoil,"[LLLL] Thunderbolt (100)
<br>Discard all Energy cards attached to Zapdos in order to use this attack.",,
42357,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/42357_200w.jpg,3,604,https://cpt.tcgcsv.com/9Zl,2023-06-16T18:04:57.767,1,017/102,Rare,Grass,80.0,Stage 2,,"[3] Twineedle (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",R,F-30,,0.99,2.15,9999.0,4.82,,Normal,"[GGG] Poison Sting (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,
42358,Dragonair,Dragonair,https://tcgplayer-cdn.tcgplayer.com/product/42358_200w.jpg,3,604,https://cpt.tcgcsv.com/bZl,2023-09-02T05:35:20.73,1,018/102,Rare,Colorless,80.0,Stage 1,,"[3] Slam (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,P-30,2.0,5.0,9.74,199.99,13.25,,Normal,"[4] Hyper Beam (20)
<br>If the Defending Pokémon has any Energy cards attached to it, choose 1 of them and discard it.",,
42359,Dugtrio,Dugtrio,https://tcgplayer-cdn.tcgplayer.com/product/42359_200w.jpg,3,604,https://cpt.tcgcsv.com/cZl,2022-11-15T17:13:17.433,1,019/102,Rare,Fighting,70.0,Stage 1,,[1FF] Slash (40),G,L-30,2.0,2.8,4.27,10.4,8.06,,Normal,"[FFFF] Earthquake (70)
<br>Does 10 damage to each of your own Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
42360,Blastoise,Blastoise,https://tcgplayer-cdn.tcgplayer.com/product/42360_200w.jpg,3,604,https://cpt.tcgcsv.com/dZl,2025-12-23T19:17:35.087,1,002/102,Holo Rare,Water,100.0,Stage 2,"<strong>Pokémon Power: Rain Dance</strong> As often as you like during your turn <em>(before your attack)</em>, you may attach 1 Water Energy card to 1 of your Water Pokémon. <em>(This doesn't use up your 1 Energy card attachment for the turn.)</em> This power can't be used if Blastoise is Asleep, Confused, or Paralyzed.","[WWW] Hydro Pump (40+)
<br>Does 40 damage plus 10 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. Extra Water Energy after the 2nd doesn't count.",L,,3.0,109.0,149.99,499.99,163.86,,Holofoil,,,
42361,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/42361_200w.jpg,3,604,https://cpt.tcgcsv.com/fZl,2023-06-19T10:10:37.95,1,020/102,Rare,Lightning,70.0,Basic,,"[L] Thundershock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,,2.0,2.41,4.82,29.98,8.19,,Normal,"[1L] Thunderpunch (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage; if tails, this attack does 30 damage and Electabuzz does 10 damage to itself.",,
42362,Electrode,Electrode,https://tcgplayer-cdn.tcgplayer.com/product/42362_200w.jpg,3,604,https://cpt.tcgcsv.com/gZl,2025-11-24T15:56:29.307,1,021/102,Rare,Lightning,80.0,Stage 1,"<strong>Pokémon Power: Buzzap</strong> At any time during your turn <em>(before your attack)</em>, you may Knock Out Electrode and attach it to 1 of your other Pokémon. If you do, choose a type of Energy. Electrode is now an Energy card of that type (instead of a Pokémon) that provides 2 Energy. This power can't be used if Electrode is Asleep, Confused, or Paralyzed.","[LLL] Electric Shock (50)
<br>Flip a coin. If tails, Electrode does 10 damage to itself.",F,,1.0,2.0,3.89,9999.0,6.3,15.0,Normal,,,
42363,Pidgeotto,Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/42363_200w.jpg,3,604,https://cpt.tcgcsv.com/hZl,2022-11-15T20:54:46.947,1,022/102,Rare,Colorless,60.0,Stage 1,,"[2] Whirlwind (20)
<br>If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>",L,F-30,1.0,4.32,6.8,15.0,9.37,,Normal,"[3] Mirror Move
<br>If Pidgeotto was attacked last turn, do the final result of that attack on Pidgeotto to the Defending Pokémon.",,
42364,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/42364_200w.jpg,3,604,https://cpt.tcgcsv.com/jZl,2023-03-19T11:38:32.517,1,023/102,Uncommon,Fire,100.0,Stage 2,,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Arcanine in order to use this attack.",W,,3.0,0.84,1.99,52.0,2.81,1.99,Normal,"[2RR] Take Down (80)
<br>Arcanine does 30 damage to itself.",,
42365,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/42365_200w.jpg,3,604,https://cpt.tcgcsv.com/kZl,2023-01-16T09:19:06.467,1,024/102,Uncommon,Fire,80.0,Stage 1,,[3] Slash (30),W,,1.0,0.23,0.98,9999.0,2.31,,Normal,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon in order to use this attack.",,
42366,Dewgong,Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/42366_200w.jpg,3,604,https://cpt.tcgcsv.com/lZl,2023-03-28T17:04:40.773,1,025/102,Uncommon,Water,80.0,Stage 1,,[1WW] Aurora Beam (50),L,,3.0,0.41,1.61,19.98,3.08,19.98,Normal,"[2WW] Ice Beam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
42367,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/42367_200w.jpg,3,604,https://cpt.tcgcsv.com/mZl,2025-11-20T04:53:33.1,1,026/102,Uncommon,Colorless,40.0,Basic,,[1] Pound (10),,P-30,1.0,0.2,0.97,29.99,2.15,0.32,Normal,,,
42368,Farfetch'd,Farfetchd,https://tcgplayer-cdn.tcgplayer.com/product/42368_200w.jpg,3,604,https://cpt.tcgcsv.com/nZl,2024-01-25T22:28:20.653,1,027/102,Uncommon,Colorless,50.0,Basic,,"[1] Leek Slap (30)
<br>
Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Farfetch'd stays in play (even putting Farfetch'd on the Bench won't let you use it again).",L,F-30,1.0,0.2,0.79,19.98,1.26,0.54,Normal,[3] Pot Smash (30),,
42369,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/42369_200w.jpg,3,604,https://cpt.tcgcsv.com/pZl,2025-10-31T18:25:33.557,1,028/102,Uncommon,Fire,60.0,Basic,,[1R] Flare (20),W,,1.0,0.24,0.64,9999.0,0.87,0.31,Normal,,,
42370,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/42370_200w.jpg,3,604,https://cpt.tcgcsv.com/qZl,2023-06-29T07:12:31.593,1,029/102,Uncommon,Psychic,60.0,Stage 1,,"[P] Hypnosis
<br>The Defending Pokémon is now Asleep.",,F-30,1.0,0.37,1.0,100.0,1.53,0.79,Normal,"[PP] Dream Eater (50)
<br>You can't use this attack unless the Defending Pokémon is Asleep.",,
42371,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/42371_200w.jpg,3,604,https://cpt.tcgcsv.com/rZl,2023-10-11T13:38:31.427,1,003/102,Holo Rare,Colorless,120.0,Basic,,"[2] Scrunch
<br>Flip a coin. If heads, prevent all damage done to Chansey during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",F,P-30,1.0,16.55,30.45,72.98,37.46,,Holofoil,"[4] Double-edge (80)
<br>Chansey does 80 damage to itself.",,
42372,Ivysaur,Ivysaur,https://tcgplayer-cdn.tcgplayer.com/product/42372_200w.jpg,3,604,https://cpt.tcgcsv.com/sZl,2025-10-10T23:56:20.577,1,030/102,Uncommon,Grass,60.0,Stage 1,,[2G] Vine Whip (30),R,,1.0,0.68,1.99,9999.0,3.03,,Normal,"[GGG] Poisonpowder (20)
<br>The Defending Pokémon is now Poisoned.",,
42373,Jynx,Jynx,https://tcgplayer-cdn.tcgplayer.com/product/42373_200w.jpg,3,604,https://cpt.tcgcsv.com/tZl,2025-10-31T18:25:33.86,1,031/102,Uncommon,Psychic,70.0,Basic,,"[P] Doubleslap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",P,,2.0,0.2,0.75,9999.0,0.85,0.75,Normal,"[1PP] Meditate (20+)
<br>Does 20 damage plus 10 more damage for each damage counter on the Defending Pokémon.",,
42374,Kadabra,Kadabra,https://tcgplayer-cdn.tcgplayer.com/product/42374_200w.jpg,3,604,https://cpt.tcgcsv.com/vZl,2025-10-31T18:25:33.813,1,032/102,Uncommon,Psychic,60.0,Stage 1,,"[PP] Recover
<br>Discard 1 Psychic Energy card attached to Kadabra in order to use this attack. Remove all damage counters from Kadabra.",P,,3.0,0.2,0.89,9999.0,1.49,0.27,Normal,[1PP] Super Psy (50),,
42375,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/42375_200w.jpg,3,604,https://cpt.tcgcsv.com/wZl,2025-11-24T15:11:42.25,1,033/102,Uncommon,Grass,80.0,Stage 1,,"[2] Stiffen
<br>Flip a coin. If heads, prevent all damage done to Kakuna during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>",R,,2.0,0.25,0.83,9.99,1.2,0.54,Normal,"[GG] Poisonpowder (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",,
42376,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/42376_200w.jpg,3,604,https://cpt.tcgcsv.com/xZl,2025-02-01T04:23:33.983,1,034/102,Uncommon,Fighting,80.0,Stage 1,,"[1FF] Karate Chop (50-)
<br>Does 50 damage minus 10 damage for each damage counter on Machoke.",P,,3.0,0.1,0.65,9999.0,0.84,,Normal,"[2FF] Submission (60)
<br>Machoke does 20 damage to itself.",,
42377,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/42377_200w.jpg,3,604,https://cpt.tcgcsv.com/zZl,2023-06-26T11:19:36.597,1,035/102,Uncommon,Water,30.0,Basic,,[1] Tackle (10),L,,1.0,0.4,1.23,19.97,2.82,,Normal,"[W] Flail (10x)
<br>Does 10 damage times the number of damage counters on Magikarp.",,
42378,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/42378_200w.jpg,3,604,https://cpt.tcgcsv.com/BZl,2024-08-27T11:00:50.85,1,036/102,Uncommon,Fire,50.0,Basic,,[RR] Fire Punch (30),W,,2.0,0.45,1.34,7.99,2.18,2.51,Normal,"[1RR] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Magmar in order to use this attack.",,
42379,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/42379_200w.jpg,3,604,https://cpt.tcgcsv.com/CZl,2024-01-18T08:17:19.55,1,037/102,Uncommon,Grass,60.0,Stage 1,,"[2G] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",P,,1.0,0.67,1.49,29.99,2.82,19.98,Normal,[2GG] Horn Drill (50),,
42380,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/42380_200w.jpg,3,604,https://cpt.tcgcsv.com/DZl,2025-10-31T18:25:34.063,1,038/102,Uncommon,Water,60.0,Stage 1,,"[WW] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.",G,,1.0,0.25,0.76,9999.0,1.2,0.29,Normal,"[1WW] Doubleslap (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,
42381,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/42381_200w.jpg,3,604,https://cpt.tcgcsv.com/FZl,2024-11-23T10:15:35.57,1,039/102,Uncommon,Colorless,30.0,Basic,,"[1] Conversion 1
<br>If the Defending Pokémon has a Weakness, you may change it to a type of your choice other than Colorless.",F,P-30,1.0,0.44,1.73,29.99,2.92,2.99,Normal,"[2] Conversion 2
<br>Change Porygon's Resistance to a type of your choice other than Colorless.",,
