productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText
90394,Virizion EX (Full Art),Virizion EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/90394_200w.jpg,3,1370,https://cpt.tcgcsv.com/V9L,2023-01-09T21:38:35.293,1,96/101,Ultra Rare,Grass,170,Basic,[1G] Emerald Slash (50) You may search your deck for 2 G Energy cards and attach them to 1 of your Benched Pokemon.  Shuffle your deck afterward.,,Rx2,1,34.99,60.0,168.97,52.99,,Holofoil,W-20,Verdant Wind - Each of your Pokemon that has any G Energy attached to it can't be affected by any Special Conditions.  (Remove any Special Conditions affecting those Pokemon.)  (Ability)
90405,Volcarona (Team Plasma),Volcarona Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/90405_200w.jpg,3,1370,https://cpt.tcgcsv.com/7bL,2023-01-09T21:13:02.017,1,13/101,Rare,Fire,100,Stage 1,[1] Solar Transporter - Reveal the top 5 cards of your deck and put all Team Plasma cards you find there into your hand.  Discard the other cards.,[1RR] Leech Life (50) Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.,Wx2,1,0.22,0.5,1.25,0.63,,Normal,,
90405,Volcarona (Team Plasma),Volcarona Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/90405_200w.jpg,3,1370,https://cpt.tcgcsv.com/7bL,2023-01-09T21:13:02.017,1,13/101,Rare,Fire,100,Stage 1,[1] Solar Transporter - Reveal the top 5 cards of your deck and put all Team Plasma cards you find there into your hand.  Discard the other cards.,[1RR] Leech Life (50) Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.,Wx2,1,0.5,1.47,2.0,1.71,,Reverse Holofoil,,
90493,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/90493_200w.jpg,3,1370,https://cpt.tcgcsv.com/TcL,2023-01-09T21:13:22.403,1,15/101,Uncommon,Water,80,Stage 1,"[W] Bubble - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2W] Double Spin (30x) Flip 2 coins.  This attack does 30 damage times the number of heads.,Gx2,2,0.48,1.66,5.0,1.66,,Normal,,
90493,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/90493_200w.jpg,3,1370,https://cpt.tcgcsv.com/TcL,2023-01-09T21:13:22.403,1,15/101,Uncommon,Water,80,Stage 1,"[W] Bubble - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2W] Double Spin (30x) Flip 2 coins.  This attack does 30 damage times the number of heads.,Gx2,2,1.87,5.0,19.99,4.7,,Reverse Holofoil,,
98572,Plasma Blast Booster Box,Plasma Blast Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98572_200w.jpg,3,1370,https://cpt.tcgcsv.com/srP,2015-05-06T14:44:28.083,1,,,,,,,,,,,,,,,,,
98573,Plasma Blast Booster Pack,Plasma Blast Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98573_200w.jpg,3,1370,https://cpt.tcgcsv.com/trP,2017-07-22T17:08:13.773,1,,,,,,,,,,170.0,225.0,299.99,147.91,,Normal,,
137095,Team Plasma Tin [Lugia EX],Team Plasma Tin Lugia EX,https://tcgplayer-cdn.tcgplayer.com/product/137095_200w.jpg,3,1370,https://cpt.tcgcsv.com/WR62,2017-07-06T17:10:26.323,1,,,,,,,,,,,,,,,,,
137096,Team Plasma Tin [Deoxys EX],Team Plasma Tin Deoxys EX,https://tcgplayer-cdn.tcgplayer.com/product/137096_200w.jpg,3,1370,https://cpt.tcgcsv.com/XR62,2017-07-06T17:10:44.84,1,,,,,,,,,,999.99,1000.0,19999.0,,,Normal,,
137097,Team Plasma Tin [Thundurus EX],Team Plasma Tin Thundurus EX,https://tcgplayer-cdn.tcgplayer.com/product/137097_200w.jpg,3,1370,https://cpt.tcgcsv.com/ZR62,2017-07-06T17:11:04.84,1,,,,,,,,,,1200.0,1200.0,1200.0,,,Normal,,
276604,Plasma Blast Sleeved Booster Pack Art Bundle [Set of 4],Plasma Blast Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/276604_200w.jpg,3,1370,https://cpt.tcgcsv.com/6Gd3,2022-06-22T13:46:54.747,1,,,,,,,,,,,,,,,,,"Collect each of the 4 unique art packs for Plasma Blast.
<br>Each Plasma Blast sleeved booster pack contains 10 random cards."
280558,Code Card - Plasma Blast Booster Pack,Code Card Plasma Blast Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/280558_200w.jpg,3,1370,https://cpt.tcgcsv.com/bfg3,2022-07-27T20:53:57.283,1,,Code Card,,,,,,,,0.14,0.23,2.48,,,Normal,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280559,Code Card - Team Plasma Tin [Deoxys EX],Code Card Team Plasma Tin Deoxys EX,https://tcgplayer-cdn.tcgplayer.com/product/280559_200w.jpg,3,1370,https://cpt.tcgcsv.com/cfg3,2022-07-27T20:54:15.457,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280560,Code Card - Team Plasma Tin [Lugia EX],Code Card Team Plasma Tin Lugia EX,https://tcgplayer-cdn.tcgplayer.com/product/280560_200w.jpg,3,1370,https://cpt.tcgcsv.com/dfg3,2022-07-27T20:54:23.763,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280562,Code Card - Team Plasma Tin [Thundurus EX],Code Card Team Plasma Tin Thundurus EX,https://tcgplayer-cdn.tcgplayer.com/product/280562_200w.jpg,3,1370,https://cpt.tcgcsv.com/gfg3,2022-07-27T20:54:33.81,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
